1 3.788914 3.061832
2 1.701978 1.424268
3 1.713576 1.330884
4 0.9564147 0.8311174
5 1.173655 0.8664933
6 0.7479494 0.6306423
7 0.89525656 0.7523437
8 0.6777506 0.6399728
